CustomerID,aov,quartile
65943a538497910015535fb1,0.0,1
62e81500337a9a0014f5e49a,0.0,1
62922bf723adfa001314555f,0.0,1
643b585baebe240016fd3428,0.0,1
653811994eae4d00158803ac,0.0,1
6480d417c1156c001648d03c,0.0,1
6035d9bfa22c6d0014e18be7,0.0,1
641c317739455d0015131df4,0.0,1
623428eea237de0014ac1c06,0.0,1
630f29783d8f230015df7fe4,0.0,1
60f54e508c243b0013ab56c1,0.0,1
64b8c5aee7067a0015e7069d,0.0,1
64747056c1156c001645d9a7,0.0,1
64acfda16c616e00153e9d2b,0.0,1
64526b66e8638100160dc2ba,0.0,1
64beaae9af2b0f0015a295b7,0.0,1
653e83871779070015a55bad,0.0,1
61799dd61416a500148a548b,0.0,1
62cae3ea66ae660014d8123e,0.0,1
619a3a3f96ff2f0013c1ee8f,0.0,1
64e721de3e7df30015404022,0.0,1
6506e1833810fe001446945f,0.0,1
633c572110b15e001564b3af,0.0,1
5dec7e9d32d9b77d766e6ca5,0.0,1
63317cceeb16f30015c3466d,0.0,1
61e4fdc0569d02001a34baed,0.0,1
62cfbeacebf3300014f87f97,0.0,1
63b59824ceb231001a875190,0.0,1
5f97fd2c8784750046873731,0.0,1
5f87f2d5f2c4e10045b74da2,0.0,1
655072126424890015a6065b,0.0,1
61191f20ff35190014bf4dd9,0.0,1
5fdb985851fb7a00149d24b6,0.0,1
6172f9064c00f90013b87e2c,0.0,1
6177acfa78913b00174ec306,0.0,1
61e0141e569d02001a31a4a9,0.0,1
6537e12928b9a60015b8b8e1,0.0,1
63510e9e5ba4ad00186e033d,0.0,1
62629ca23e2f790014bdef5d,0.0,1
65023b92d5293b001530ec8b,0.0,1
6360fc02206ab80017b6f5d1,0.0,1
6437af01c1030d00158ece8a,0.0,1
62bea9c3d4082f001bfe4ce3,0.0,1
65326c4e4eae4d00158437d5,0.0,1
655f180e335d44001465b43b,0.0,1
6257bf014bf93c0013b7cbc2,0.0,1
64e810c93e7df30015407b7f,0.0,1
627148ffbcc37f00175dc379,0.0,1
62a4b2a65a89530014012e53,0.0,1
64df4d99ad9ca80015ecab4a,0.0,1
625954fc66105d0014de4d7d,0.0,1
622f1a2987570a0013db615f,0.0,1
625a5dbad128140013923c2a,0.0,1
655f1963927e7f0015efcf11,0.0,1
65715810b66d1a001514fea8,0.0,1
6501fa91d5293b001530e6be,0.0,1
655f63ab335d44001465eef6,0.0,1
655c43d39f53af0014dccf53,0.0,1
659eb5d10742850015687121,0.0,1
6512ec59cdf6500016a739ab,0.0,1
6039446c4900ac0014499c8d,0.0,1
5fa58d26c00c5f0046f2bb72,0.0,1
629c6fbc08f7c3001412ce89,0.0,1
5fca2e53b0bd2f00460664a4,0.0,1
652826a1b17a87001535a2bd,0.0,1
643ee86fe848f80015541a4e,0.0,1
60b873dcb7ff79001a2b7fae,0.0,1
6457cb5d13899c0015bd4915,0.0,1
63b40e49c196630016f323a2,0.0,1
6409a10322e1720016b0d428,0.0,1
62766c56142d3d0013e1cc3b,0.0,1
655f4e2bee303c0014110d1e,0.0,1
64897194add1b000142e8f09,0.0,1
655f1a72b8c44d001563eea2,0.0,1
6251afd6610f400013d95c42,0.0,1
6563923fee303c001413a945,0.0,1
649c066e0524b20015df2d31,0.0,1
64599e62c928b40015e493fd,0.0,1
655f3252335d44001465cb63,0.0,1
651a24aaf7d1450015b1fb8e,0.0,1
640778ad46082c0015a8792a,0.0,1
6409863da4c2180015dc19ba,0.0,1
647475a26d9f4800157702be,0.0,1
63490392f6c2450015bbd082,0.0,1
64931f22229af10015961a34,0.0,1
619aa2208bcf860013570758,0.0,1
655f2e00ee303c001410f560,0.0,1
614151bb311b3c00130ff05e,0.0,1
6444b3fc17f9ed00158f2250,0.0,1
651c3848f7d1450015b352ea,0.0,1
61f4a070bbaca200137a914c,0.0,1
60867405b59f0f0014ddfd13,0.0,1
62261babd2d6c7001371cb71,0.0,1
655ef0d361328000154659a1,0.0,1
5fae7eecf59d390045752caf,0.0,1
61ed6f7d63045f001ac815e4,0.0,1
647e26656d9f480015795320,0.0,1
655e196aa3c70d0015ebdabc,0.0,1
619125bed6c369001b680353,0.0,1
5fc08a9b4f408800510a7d83,0.0,1
624879a027bd77001320609e,0.0,1
65082780a566de0015ffbdf8,0.0,1
618a8ffb74080f0013d7d131,0.0,1
603c88804900ac0014500f82,0.0,1
61be360a3a500100131c2894,0.0,1
652769a46cbbb80015713179,0.0,1
5fae5b03f59d3900457512b6,0.0,1
64faca90eac01b001572d080,0.0,1
622eae9de0fd16001b02df6e,0.0,1
6505907eb493a000153cad0e,0.0,1
614af116ed426e001a1adcf4,0.0,1
61ed9686217f74001a32d55c,0.0,1
6560a15d335d44001466aa95,0.0,1
6305045018cd3d001497e568,0.0,1
6515143acdf6500016a81a70,0.0,1
64e5720978eac400156ce802,0.0,1
624de11aec8c7e0013adca1b,0.0,1
605333b0a8105d001b31221a,0.0,1
655f3189eb430c0016237661,0.0,1
651c55c0bd2d010015af7956,0.0,1
65414b8a1779070015a7e436,0.0,1
625b9276d4676b001355b13d,0.0,1
64aade589bc1d20015c9c36e,0.0,1
63197a569b2fd70017b4ad67,0.0,1
6092a72cb5bdcf001ab938cf,0.0,1
62263fe8ac9cf1001410df22,0.0,1
6433039fdc6117001599452d,0.0,1
65a3e79f0d91ef00147c0272,0.0,1
652a2774b700a30016bce682,0.0,1
655e58d5a3c70d0015ebfcf6,0.0,1
655eed9eeb430c001623259c,0.0,1
654ceb3f98d6f3001571147f,0.0,1
5ff894a19793fe001364a120,0.0,1
60eb1ab58c243b0013a35436,0.0,1
63b9c4e81f2c660015fac9d6,0.0,1
65e022db0671750015c7ca52,0.0,1
65699b98c3f1980015f26ba9,0.0,1
654bf26625cacf0014f559bf,0.0,1
60604c4d64b351001bf41cf6,0.0,1
650541fdb493a000153c69b6,0.0,1
61ec301563045f001ac7785e,0.0,1
65e062f2e6a30e0015a86ec5,0.0,1
63846dcbe5668700155868de,0.0,1
6509379db493a000153e4c3e,0.0,1
655eb926a3c70d0015ec0892,0.0,1
61b1fc31f6c9f300130ffae7,0.0,1
626f9f07c5bfe60013e8dd6d,0.0,1
64b56daf1eaa34001505edcf,0.0,1
64a56ff4fea56800152b364d,0.0,1
61c57a85e95f45001424ad00,0.0,1
637c67b7d51ad90017e50da1,0.0,1
61a73920528eb80014f5b42d,0.0,1
6516d245aafb8200159a8742,0.0,1
6532bb2b28b9a60015b53ce9,0.0,1
62873ab69f1c8b00134f64f6,0.0,1
62af6d9eb238ac001b8a90c3,0.0,1
5ff34af7e4682a00138cf892,0.0,1
617e7ac2ee49a50014d1e65a,0.0,1
64e83c0e44979b00168733ac,0.0,1
61a12b3ed38ce9001ad5232f,0.0,1
65392f08f2221d00150b4c74,0.0,1
614fe146f7edc000141e1ba4,0.0,1
630ddc590464dc0015013a06,0.0,1
655f708b613280001546d171,0.0,1
6474dc496b17cb00152bb0a0,0.0,1
655f1ffca3c70d0015ec726e,0.0,1
63e5d45dac48590016f811d3,0.0,1
5c725f1c108344048925b474,0.0,1
6204f7ab572f1f0013cde650,0.0,1
6322feb1941b1c001555e1c1,0.0,1
615352d73c50d70014f8d837,0.0,1
65d83258e68d3c0015168fce,0.0,1
647ef75a6d9f480015798008,0.0,1
61c326d74662fb001a38dcc2,0.0,1
6567791aa3c70d0015f1c5f3,0.0,1
628742354e5c7c00131513d4,0.0,1
5e43f03eddb3290dde7e66f4,0.0,1
635b56bece968e0015d67c53,0.0,1
6594cb37e0f47e0015678211,0.0,1
6173c857ee57850013f2c869,0.0,1
622460f0ac9cf100140f463d,0.0,1
64305b7bbfb645001520f381,0.0,1
65021997d09e110014580b77,0.0,1
60b9b1659e9eb2001467d4bd,0.0,1
6502e95faba7ee0015c5966e,0.0,1
6501df6eaba7ee0015c54a9c,0.0,1
61aa29813a5001001311742b,0.0,1
651d13b8ffd4ba00145db818,0.0,1
648164729c868b001540e7ba,0.0,1
65a41d9304013700151dc6fe,0.0,1
5f6e112ac0de03004572fd18,0.0,1
5dea4bba0bcb375b2fa8be89,0.0,1
6202d7d4f2c632001363f104,0.0,1
649bba47210d690016003b18,0.0,1
65715a5afdf7060014553f91,0.0,1
65a4072a07428500156a8e40,0.0,1
5f8da37af2c4e10045b84ddc,0.0,1
638853d8c071fb00160dad87,0.0,1
6350d4f62aa865001658aa4a,0.0,1
630708beecaa3900153b47eb,0.0,1
637863c426f91c0015c2449b,0.0,1
6380a79726f91c0015c52236,0.0,1
620b225345c3ce001bd773a8,0.0,1
64aabff0e945c10015784c61,0.0,1
64be32defe0a95001581351c,0.0,1
616518de7693c1001b16c994,0.0,1
6421dd366304c40015009909,0.0,1
64fb09fff3732a001647d8b4,0.0,1
622644bdfb23ec0013ce3666,0.0,1
60296674be11ca0013354b07,0.0,1
640acd4722e1720016b10435,0.0,1
6155d6d9030f830014ca2dbb,0.0,1
5e6759c09808e500452b79db,0.0,1
659d4a76321bcf001528fa0b,0.0,1
62d1bc454638e700151a563b,0.0,1
6552af479f53af0014d75262,0.0,1
654d032074c4d8001529ab18,0.0,1
65c54f0935f8c000165f1961,0.0,1
652ac8917b62980015a7cb86,0.0,1
62a41f417245960013c06167,0.0,1
60200fc81cd1d8001b599102,0.0,1
639af8e781dfcc0016884498,0.0,1
654cef0498d6f30015711740,0.0,1
62f898929f0bd5001532654f,0.0,1
600c5e8f1522bd00136a1d18,0.0,1
6301d581f9685900140afa1c,0.0,1
65a3a4350d91ef00147be43a,0.0,1
6326d36f4f7f290015b337a9,0.0,1
5feac2b22141ac001a4e8f76,0.0,1
6012c1af98b2cd0013ba2b1a,0.0,1
656774b4a3c70d0015f1c3c6,0.0,1
655ee1a3927e7f0015ef84f5,0.0,1
62848c549f1c8b00134e8e0d,0.0,1
620bdee3f7a992001a68546d,0.0,1
6440fac2cef5cd0015adcdc9,0.0,1
654d181e45d2740015e02aa3,0.0,1
63627f3410fe3d0015c7decb,0.0,1
62dabbeb02325e001b5adf4c,0.0,1
6321d871c2d6df00156bf9bb,0.0,1
6535ec8b4eae4d00158666cb,0.0,1
6530392fbf3e9400152b3a83,0.0,1
627e3efbbbaf710014f1736b,0.0,1
62727078187a0f001340b797,0.0,1
63018b49f1870c001c41eecb,0.0,1
639aef1bf408080015d0b3a8,0.0,1
6463199191221f0015e49e61,0.0,1
61b0de06aeef4600140815c5,0.0,1
653c22d8089c0f0015b0df9d,0.0,1
65a42ea893feaa0015ce7cb6,0.0,1
63dec9094c715b00169d4e65,0.0,1
6522c230bbf3ce0015233eb7,0.0,1
63ab2a899a9fb40017c3ce7f,0.0,1
655ebd636132800015462e24,0.0,1
651d0350bd2d010015afb4ef,0.0,1
60d207e5b4c55100146c8add,0.0,1
62d27981db604400145328da,0.0,1
61ac41064bb1c0001a39081c,0.0,1
60cce303d7cac30013837cc2,0.0,1
5d4dc7945be5655d7efc3a56,0.0,1
61b9b4d5e95f4500141e0dc6,0.0,1
6474e358e9b6bb00159c5d67,0.0,1
641c181c783b7200157d7005,0.0,1
6418210f6cc5c40015888a27,0.0,1
61f44129fb7e72001331df30,0.0,1
6199e6f732a3750014ffbff6,0.0,1
6440d31ee08674001501ec2c,0.0,1
64b7bc1212bd2e00157a6816,0.0,1
621533c69da0a30013e6959c,0.0,1
62577d2c5281880013dc43e5,0.0,1
649db5094cc7440016619149,0.0,1
64361e2062f7c900159b733e,0.0,1
61306147dc4ab60013a2e51a,0.0,1
59b28acc35512467e13197fc,0.0,1
65a3acfc04013700151da49e,0.0,1
653052502ddc850015aba4e8,0.0,1
656c1a1a8aecdb0015b18b17,0.0,1
61ec1743833fb4001a0d50d2,0.0,1
6049f758ced65e001ad4c477,0.0,1
6110f42ace9f290014e9cbdb,0.0,1
63940ed978c1bc001635a95b,0.0,1
61f8f89064d2e00014b15ef7,0.0,1
622a6352fdb2c40013e0e30f,0.0,1
63f481d6584a2b0015a42e9c,0.0,1
64c598c767995b001565f8df,0.0,1
5e02667e68b47510fff611e8,0.0,1
641bebaee035330015c5e2cc,0.0,1
6348eaaf27669b0015a8d746,0.0,1
65cc6e08f775b70015c0fbcc,0.0,1
641c579557f3cf0015bc961b,0.0,1
61cc0eac28d8f1001465e709,0.0,1
6465ce57c014650015a3b491,0.0,1
61cc0157735bf100143bc062,0.0,1
65a17e2c93feaa0015cd7e2e,0.0,1
6123206d0894970013668c49,0.0,1
649a4d9a9d3f4f00169909d1,0.0,1
613eee0a6cdfdb00139e989a,0.0,1
653c70141779070015a30803,0.0,1
64311a941a001d0015e3ce9a,0.0,1
654cf6d345d2740015e0117d,0.0,1
61518933c0430400139932b3,0.0,1
64d9d43ed8ee460015a167eb,0.0,1
655f209b335d44001465bc5a,0.0,1
6394b84094600200153257a1,0.0,1
655f2151a3c70d0015ec738e,0.0,1
656357c1a0e7ff0015f612ad,0.0,1
65a3c3da91fe11001474258d,0.0,1
61dbb0b45b545c0013b2efee,0.0,1
6491b6966c877500150b0fd6,0.0,1
641c3ed34610e8001515d9ba,0.0,1
65636858eaca74001637272a,0.0,1
649c7773f77d310015babf82,0.0,1
6522d58f2b00fe0015828d0c,0.0,1
64c1cf391b11610016338dec,0.0,1
60b8f2449e9eb20014676d97,0.0,1
648566b5e96eea00159ce076,0.0,1
60105ba798b2cd0013b9e710,0.0,1
62b6cd7d4884c100135a74b2,0.0,1
6537ecd94eae4d001587f266,0.0,1
655f65ae927e7f0015f00998,0.0,1
611f5a68ff35190014c37f0d,0.0,1
6340ce7a31d75a0015966898,0.0,1
655f0942927e7f0015efbe84,0.0,1
63208e8a4056fc0015069c5c,0.0,1
640dccb2e0853700159db247,0.0,1
64a08cfab50d920016f1f16f,0.0,1
653c2dc91779070015a2fc68,0.0,1
622a20c587570a0013d6e159,0.0,1
622d8312dc1ea6001361edbc,0.0,1
62d250b6db604400145319a7,0.0,1
633034d96e9a870016d8af1a,0.0,1
640d418120a17b00157d92c7,0.0,1
608ad7690fa70d0013f14ca7,0.0,1
638581c126f91c0015c5fe2b,0.0,1
649fdd88dc4e8100153dc186,0.0,1
64588c0813899c0015bd60bb,0.0,1
656777dd61328000154bed79,0.0,1
62945d5d23adfa001314c6c3,0.0,1
64b568ce7111240015063c77,0.0,1
65a0147a93feaa0015ccf135,0.0,1
6532cc94474cb1001512a156,0.0,1
64b80e529c09150015aeedfd,0.0,1
654bb51433944c001585666b,0.0,1
64f8372fdc28fb0014047289,0.0,1
60fc217cce9f290014de49d2,0.0,1
61d20d680d8a7a001417cc00,0.0,1
64fc3e075f05cc00169b5eac,0.0,1
61e1a74e294289001b015d1e,0.0,1
641c6b166f64a70015e5a5cb,0.0,1
626426fc26fefb00135cfb3f,0.0,1
612f893f69077b00133a5dd6,0.0,1
654d348b94357d00156e3a99,0.0,1
656c5bbcc3f1980015f46561,0.0,1
62418dc3bb675a001b9855f8,0.0,1
605cc6640c59fd001a8b3c53,0.0,1
6378773690dbed0016cea1f8,0.0,1
6368d5d99e5f9c00172fd5bf,0.0,1
616f0c7cacbcc10013b4ce0c,0.0,1
59b283a791f6e3658efce289,0.0,1
60c8d8e19001cf0014403616,0.0,1
643f9a5968831900154594a2,9.0,1
61b33d960c3595001cc2bbe7,9.0,1
5fd4822a5a71e300148324fb,9.0,1
63bfe95dc66fe90015dc9ad0,9.0,1
647837d9e9b6bb00159d12c1,9.0,1
61aec9006e175f0013218ea1,9.0,1
5df5a480d649d7688961af88,9.0,1
5f9ae9cadeb95e0045d19ac6,9.0,1
642fd61853122200166fff5a,9.0,1
6120a47d4925fd0013e68235,9.0,1
64709e216b17cb00152ad619,9.0,1
646f9a1a57d76d0015a51ba0,9.0,1
6194bf53ba3c23001357a4a3,9.0,1
6113688ad1943c001b53547a,9.0,1
62a6899f2e68800013eb5eeb,9.0,1
62b2e1db1581f90013f42d67,9.0,1
641b5f1e6f64a70015e5654c,9.0,1
6421dc716304c400150098ee,9.0,1
61fb93d81a4efe00139c3e8b,9.0,1
639c63f8c7e195001574515c,9.0,1
61b99db03a50010013197bbd,9.0,1
6431071df4a8d40015202524,9.0,1
64304f9fddb60b0014cc5491,9.0,1
628e373f6bbae40013dfb4b0,9.0,1
61b60f9ce95f4500141be15d,9.0,1
641bbb90808cb0001528026c,9.0,1
62450628d020af0014161ff0,9.0,1
62d19f7c2933d90015532ff8,9.0,1
641c00d86f64a70015e58510,9.0,1
6219e406b07e00001b833155,9.0,1
6403862a835c5f001553468b,9.0,1
6071efe760b95c001a0dbad8,9.0,1
639431a29460020015323184,9.0,1
5f223a197c726800459d3f1d,9.0,1
64627134c014650015a2f4a5,9.0,1
641c3143cf749100150fc99e,9.0,1
6421bd87c55dd00015a11481,9.0,1
647e3820c1156c0016482920,9.0,1
6495db3e9f360a001582b9d8,9.0,1
63f487bba3d5750015b2d0db,9.0,1
62ff5cac0d6eeb001594cf59,9.0,1
6448d82d0384dc0015b75274,9.0,1
5faf82eef59d390045755658,9.0,1
62cbcfada6baa300187b673c,9.0,1
634a22f05b69c500151934e6,9.0,1
620cd1713a84280013c1c346,9.0,1
6228f79a0ee6640014c30180,9.0,1
600a576fa6245c0014e7451c,9.0,1
644907e70384dc0015b762f9,9.0,1
61c9ae6e36a8710013a4d48b,9.0,1
63aaa54a47baab001652def9,9.0,1
629908b45a89530014fe6a2b,9.0,1
5fa7e02566d7be00511407d2,9.0,1
60e4878155daad001442b881,9.0,1
62e6a3be4f8b31001568d02a,9.0,1
62611b53d43bc400141b0f83,9.0,1
63b3c3aba27b9e0017c307a9,9.0,1
61f686c7e1edbc0014a185f6,9.0,1
63f1d05ec83cb60015d6edb9,9.0,1
5e357be49ddcb31b692f3088,9.0,1
5fc0cbc34f408800510a9bc4,9.0,1
632828577ceda700157711e2,9.0,1
6198ede31a2f02001456b862,9.0,1
641c24e5cf749100150fc480,9.0,1
624e0c8b55652f0013c1b981,9.0,1
62cf847fc2a0cd00143c91bc,9.0,1
6030f4cfa22c6d0014d80303,9.0,1
647e9d71e9b6bb00159e988f,9.0,1
6305ecb75f3c9800146fde7d,9.0,1
6212616d90a56e0014bd85a0,9.0,1
60e117e28c243b00139a186c,9.0,1
5fd5b53e5a71e30014836073,9.0,1
5fd23910130823001354bde2,9.0,1
6448f2e62b43ed0015231225,9.0,1
619275d302d304001add2a48,9.0,1
62943cf3fb45e1001345ef69,9.0,1
63c0d531e37c57001559c944,9.0,1
60d081190db1a80013a95019,9.0,1
641207d9e5914d0015b3c6bb,9.0,1
64a5988f4af38b00158514f5,9.0,1
62178f9268f8f000131301b1,9.0,1
629d077f2e68800013e94065,9.0,1
601a3130c90a170013c2c7a6,9.0,1
6407e12838f8d90015491533,9.0,1
61dc9c788cea24001ac80261,9.0,1
64a852874460f60015759d7f,9.0,1
6425979f6b20930015474b1d,9.0,1
635adb337095e60016ae8aeb,9.0,1
62074a43f2cd040013259427,9.0,1
629c845c08f7c3001412d58a,9.0,1
62a6f849ab35d300133bf093,9.0,1
605c3ff70c59fd001a89cd3f,9.0,1
618aa80d74080f0013d7df2a,9.0,1
61101cde05f2840013062afe,9.0,1
605806fe641e05001a74024a,9.0,1
60d1ecb0b7b776001b47e1d3,9.0,1
62f5484b0d6eeb0015927520,9.0,1
5f5c8d6ae6f30c0045ab5076,9.0,1
645b3a0d91221f0015e2c815,9.0,1
64631571c014650015a309c2,9.0,1
62a8dbf2ab35d300133c917b,9.0,1
63e322ac7a90080016fef68b,9.0,1
62fe0b3a4cef53001c665446,9.0,1
6140463a6cdfdb00139f526e,9.0,1
64744e996d9f48001576f34b,9.0,1
64ac54494dda2500151677e0,25.0,1
628d034aec085d00140f421f,25.0,1
62028192572f1f0013cc3e48,49.0,1
60f45f4c0bf8fb0014fa9fbd,49.0,1
63ee0380a7a5020014943db9,49.0,1
64ac4e3ce073010015ad12ed,49.0,1
649083cd4e03220015a13534,49.0,1
651c40ca96ff2a00154e19da,49.0,1
64a6ba6be945c10015776241,49.0,1
648c67f602de1a0016b421a7,49.0,1
62e510ce4f8b310015687834,49.0,1
641f1237e36dd00015cf616b,49.0,1
647c500b2751a500148a421b,49.0,1
5f334e45da96a5005b43098e,49.0,1
612c8efac9b81e001a78866a,49.0,1
64b8b3434e7e790015f79bb6,49.0,1
64d5b3241be4f600157961eb,49.0,1
61408bc96cdfdb00139f9028,49.0,1
65032023d09e110014586867,49.0,1
64b9418a66693200151b7afb,49.0,1
640614603d882b00167415d5,49.0,1
5f65ec8e0e65710045fef740,49.0,1
60472fb3b3c6850014adc11a,49.0,1
64b1030d7111240015050a22,49.0,1
615d9f4be25d88001465b663,49.0,1
64b04ba874cf420016308423,49.0,1
5d972ca161552d7eef3f1c4d,49.0,1
620be028b60f180013f520c8,49.0,1
64fb4349981228001508e480,49.0,1
63afcfbc9a9fb40017c49578,49.0,1
64b37a2374cf420016314548,49.0,1
623cb071229e200014455311,49.0,1
5fc347bc81c8e80046a70a48,49.0,1
646383eb2803cd00140948ae,49.0,1
64984c2f0625fc00169132bc,49.0,1
64b151d11eaa34001504d9b7,49.0,1
64b3d16f12bd2e0015797064,49.0,1
63b0344f7e56de001510d194,49.0,1
61fce2490adcb0001b8aa267,49.0,1
6437929a62f7c900159bb475,49.0,1
62ea7545d532fa0014435e2e,49.0,1
63cfc8a08608200015089c7d,49.0,1
63f6fb13584a2b0015a49933,49.0,1
64b85e874e7e790015f794d4,49.0,1
63f98ec2f5725100155c6f71,49.0,1
603d120d73ddce001a13641c,49.0,1
650581dab493a000153ca2f2,49.0,1
62ea2dacc81bcb001449bf4d,49.0,1
6311f7bf5221390015d84419,49.0,1
65197636ffd4ba00145bd165,49.0,1
64b8b2039c09150015aefde7,49.0,1
616fce48e2884e001473db45,49.0,1
635a21b111871d001598f8c0,49.0,1
6172f522ee57850013f280fd,49.0,1
62b6cbf4f600ef001460b1f7,49.0,1
63da05d1a0dad50014b2a188,49.0,1
624fd8ba55652f0013c2df70,49.0,1
5fb36abc7ee8d600467ca3a1,49.0,1
61b0ce3df6c9f300130f6176,49.0,1
6488489d7fdce70015a11bd8,49.0,1
64a07786642ab600145744c1,49.0,1
5fe836192141ac001a4dc2a0,49.0,1
648c3413b1efd50015fed9c4,49.0,1
64ab57624460f60015763637,49.0,1
616059640029c900149fdeb5,49.0,1
64b2144ee7067a0015e5531a,49.0,1
62c186ee2ec597001c9ba545,49.0,1
6480b7050d46080015b82d90,49.0,1
62cd5f7b0f74100014cb1f5b,49.0,1
617502f52cca42001a5c6a1a,49.0,1
626236815005f500161ea835,49.0,1
642041bf27a553001667e39b,49.0,1
642155541dcc330015b100d9,49.0,1
61291924b4040e0013f4b664,49.0,1
64b0dc5774cf4200163094e8,49.0,1
64168bd2d41b6d0014843ba4,49.0,1
621503beb84f1a00133e53df,49.0,1
6484193654968f00151814b6,49.0,1
6501fe95aba7ee0015c551a7,49.0,1
646511ef2803cd001409a791,49.0,1
62aa060e5786a40015ba30d5,49.0,1
64b68db274cf4200163225c0,49.0,1
647c67abe9b6bb00159e1e10,49.0,1
61e279b563045f001ac13989,49.0,1
6198f1840918a60014d5059e,49.0,1
64b8c935e7067a0015e7083c,49.0,1
638cde1d72a2b10015f06d35,49.0,1
607ed4ac9c7ab0001b1f4acc,49.0,1
6322228842a76c0016fc6d33,49.0,1
64b6915c4e7e790015f72ee9,49.0,1
62d04371a5cebb00142e2bfa,49.0,1
60a7d2fda63ade001bd8c99d,49.0,1
651473b6e322ca00152212f8,49.0,1
61cfbdb2c41f78001450d0ee,49.0,1
640b1db873ac2d001550fa1e,49.0,1
651c4553f7d1450015b35a45,49.0,1
61f23cebbfd9590013b6d47c,49.0,1
6322d9089bc74d001609d3d1,49.0,1
651e2834f7d1450015b43264,49.0,1
64e45acde2e6d100158817b7,49.0,1
62c41038ced122001bf1e253,49.0,1
5e1d3355109dec22c5ae2cd4,49.0,1
636cb81921791e0017463e20,49.0,1
636faa9398dafd0015370e41,49.0,1
63a6b92e7e56de00150f1027,49.0,1
6463675ccf88d900142e841b,49.0,1
64afe78412bd2e0015786b27,49.0,1
619c981632a3750014016942,49.0,1
6464a4947d70a300149933a5,49.0,1
649b10080625fc001691edc9,49.0,1
65057a3cb493a000153c9d19,49.0,1
6320a57e025fd50016f6df13,49.0,1
64f574f7dc28fb0014039e68,49.0,1
650184763810fe00144455c2,49.0,1
64b659c21eaa340015062126,49.0,1
61c2d5d0e95f450014231e4b,49.0,1
627d46abb19bfb001aa83081,49.0,1
637caaaa77832200163298d9,49.0,1
612652cdff35190014c788a8,49.0,1
637cdfd8539f430015ec2b56,49.0,1
64b8ccfbea27960015f39bca,49.0,1
64b3fb49e7067a0015e5ebae,49.0,1
6472e93542d5df0015181dee,49.0,1
5d20375e7cad216f90f4fecc,49.0,1
633d25c81c095000151a5e3a,49.0,1
64a2a9fa57786b0015713fe0,49.0,1
5ff1ee74e4682a00138c9942,49.0,1
6432cf20266f7a0015d39111,49.0,1
617ebf9922bce50013e8d875,49.0,1
6120b192ea64ae00148d1c09,49.0,1
651d6eec72a6070015b6b3f1,49.0,1
5d456557712fc565b4309774,49.0,1
628886614e5c7c0013157dc9,49.0,1
635e17b3bfb9600016fd1d78,49.0,1
64b7a7a1dce80c001575a5c8,49.0,1
63f3d5761853b400153ad739,49.0,1
62a769e25a8953001401c8ec,49.0,1
60d95639e78e60001b676e6e,49.0,1
